5.306388000000000424e-03,2.543118242222197533e+09,3.491138288119242859e+10
2.619881000000000015e-01,1.658807956318912697e+10,3.240823110073852921e+10
5.186606999999999745e-01,2.166638320646801758e+10,3.008463516467517090e+10
7.634773000000000254e-01,2.448638638387659454e+10,2.802377475946493530e+10
1.006310000000000038e+00,2.620137908577176285e+10,2.611910290269121552e+10
1.256038999999999906e+00,2.722847499319599915e+10,2.429527145788550568e+10
1.513662000000000063e+00,2.773997040675284958e+10,2.254714404113964462e+10
1.766327999999999898e+00,2.784973062093303299e+10,2.095488694287056732e+10
2.021942999999999824e+00,2.766892789478774643e+10,1.945843363078598022e+10
2.276549000000000156e+00,2.727067887488707733e+10,1.807413193564132690e+10
2.520283000000000051e+00,2.673623612052440643e+10,1.684130003342554092e+10
2.773867999999999778e+00,2.606133177154240799e+10,1.564781524712363815e+10
3.012623000000000051e+00,2.534375940775136948e+10,1.460153935736321831e+10
3.276034000000000113e+00,2.448578429572995377e+10,1.352819389149235535e+10
3.518683999999999923e+00,2.365290969333189392e+10,1.260940054480184364e+10
3.766237999999999975e+00,2.277642798359506226e+10,1.173631438015993690e+10
4.028567999999999927e+00,2.183153831275442886e+10,1.087699650724670219e+10
4.273090999999999973e+00,2.094589410225678253e+10,1.013276178253394508e+10
4.526473000000000191e+00,2.003140679608451843e+10,9.415241921851419449e+09
4.772891999999999690e+00,1.915148513356413269e+10,8.766205635633144379e+09
5.023234000000000421e+00,1.827215170777329636e+10,8.152634784842947960e+09
5.275489999999999569e+00,1.740503032109548187e+10,7.577804245623657227e+09
5.515850999999999615e+00,1.659940080917325020e+10,7.067830870448009491e+09
5.772918999999999912e+00,1.576244298356730461e+10,6.560331672372362137e+09
6.031920999999999644e+00,1.494685462783318520e+10,6.085860428548960686e+09
6.272086999999999968e+00,1.421658671907218933e+10,5.676613185183801651e+09
6.513188999999999673e+00,1.350938657940911484e+10,5.293449681269405365e+09
6.769979000000000191e+00,1.278518725938544083e+10,4.913754251310018539e+09
7.006032000000000259e+00,1.214603585727453423e+10,4.588793353296098709e+09
7.255757000000000012e+00,1.149751191693327904e+10,4.268374371700366497e+09
7.499490999999999907e+00,1.089172236963451195e+10,3.977229650904360294e+09
7.758894999999999875e+00,1.027604961702604485e+10,3.689149501543126106e+09
