9.949986000000000885e+00,-4.183553999999999107e+00,-1.238402827604682732e+10,-2.838784985461455345e+09
1.020487999999999928e+01,-3.928660000000000707e+00,-2.450052614552533340e+10,-5.652439780224836349e+09
1.043486000000000047e+01,-3.698679999999999524e+00,-8.220722350839040756e+09,-1.909103984688181400e+09
1.068535999999999930e+01,-3.448180000000000689e+00,-1.991259249931082153e+10,-4.652512980219595909e+09
1.091206000000000031e+01,-3.221479999999999677e+00,-2.201960197425692368e+10,-5.180086329236242294e+09
1.115112000000000059e+01,-2.982419999999999405e+00,-1.657880689610387993e+10,-3.924649145452012539e+09
1.138903999999999961e+01,-2.744500000000000384e+00,-1.559980174878056145e+10,-3.719063352131760120e+09
1.162655999999999956e+01,-2.506980000000000430e+00,-2.740760937249999237e+10,-6.579609828591357231e+09
1.185887999999999920e+01,-2.274660000000000792e+00,-3.407815056342290497e+10,-8.236578510628373146e+09
1.209664000000000073e+01,-2.036899999999999267e+00,-3.094197868510887909e+10,-7.533152666934522629e+09
1.233132999999999946e+01,-1.802210000000000534e+00,-6.615101979532534790e+10,-1.622015146843432236e+10
1.255863000000000085e+01,-1.574909999999999144e+00,-7.392658402784489441e+10,-1.825071274053418350e+10
1.277491000000000021e+01,-1.358629999999999782e+00,-1.690866130082492981e+11,-4.204057901806131744e+10
1.300939999999999941e+01,-1.124140000000000583e+00,-1.987786854503902588e+11,-4.981169508154528046e+10
1.323662999999999990e+01,-8.969100000000000961e-01,-2.129455971699204407e+11,-5.374732787669998932e+10
1.347043000000000035e+01,-6.631099999999996442e-01,-1.648432743646369324e+11,-4.192112423832595825e+10
1.368280000000000030e+01,-4.507399999999996965e-01,-1.571230489845476990e+11,-4.026283462699004364e+10
1.391076999999999941e+01,-2.227700000000005787e-01,-3.715091843386003113e+10,-9.587763203087137222e+09
1.413353999999999999e+01,0.000000000000000000e+00,1.834532742852886963e+10,4.770938167958270073e+09
1.435087000000000046e+01,2.173300000000004673e-01,4.740213019383464813e+10,1.241912181017956161e+10
1.456846999999999959e+01,4.349299999999995947e-01,5.983466767313071442e+10,1.579478679939818764e+10
1.478575000000000017e+01,6.522100000000001785e-01,8.755500952743078613e+10,2.328925110327084732e+10
1.501427999999999940e+01,8.807399999999994122e-01,7.809815986140698242e+10,2.093944739400944901e+10
1.522898999999999958e+01,1.095449999999999591e+00,9.227475813535427856e+10,2.494568454171019745e+10
1.546238999999999919e+01,1.328849999999999199e+00,8.861134702533197021e+10,2.414340995915305328e+10
1.569725000000000037e+01,1.563710000000000377e+00,7.962089220584761047e+10,2.188458549049477005e+10
1.592491000000000057e+01,1.791370000000000573e+00,6.776593432997271729e+10,1.878809714282758713e+10
1.617636999999999858e+01,2.042829999999998591e+00,7.344519358643611145e+10,2.054870489990304947e+10
1.640747000000000000e+01,2.273930000000000007e+00,5.805889010208312988e+10,1.638315712767207146e+10
1.663271999999999906e+01,2.499179999999999069e+00,6.557252634954455566e+10,1.867312292788728714e+10
1.687106999999999957e+01,2.737529999999999575e+00,5.198763984241191864e+10,1.494747113896226120e+10
1.711821000000000126e+01,2.984670000000001266e+00,6.748483094781950378e+10,1.959676239978048325e+10
1.735170000000000101e+01,3.218160000000001020e+00,5.153755734742331696e+10,1.511465408998250008e+10
1.759425999999999846e+01,3.460719999999998464e+00,4.961373356095877075e+10,1.470138838069538307e+10
1.784451999999999927e+01,3.710979999999999279e+00,4.206078635457788086e+10,1.259557920281405640e+10
1.806944999999999979e+01,3.935909999999999798e+00,4.380487314265119171e+10,1.326077951984401894e+10
1.831810000000000116e+01,4.184560000000001168e+00,3.248992339228705215e+10,9.939261296353769302e+09
1.854217999999999833e+01,4.408639999999998338e+00,3.354010505343470764e+10,1.038295819009328461e+10
1.878792999999999935e+01,4.654389999999999361e+00,3.119475467169136810e+10,9.765120874169599533e+09
1.903087999999999980e+01,4.897339999999999804e+00,3.396499790208769989e+10,1.076763578832442093e+10
1.926894000000000062e+01,5.135400000000000631e+00,2.740155637796301651e+10,8.797749454607700348e+09
1.951472000000000051e+01,5.381180000000000518e+00,2.395184039006070709e+10,7.782425506883690834e+09
1.974991999999999948e+01,5.616379999999999484e+00,2.338664361859517670e+10,7.700900173770965576e+09
1.999803999999999959e+01,5.864499999999999602e+00,2.116790883609674072e+10,7.063130940894526482e+09
2.024700999999999951e+01,6.113469999999999516e+00,1.399352263290557098e+10,4.732673039106554985e+09
2.047948999999999842e+01,6.345949999999998425e+00,1.850447418717765045e+10,6.345698342982028008e+09
2.072672000000000025e+01,6.593180000000000263e+00,1.588611170861365128e+10,5.531395390647031784e+09
2.096510999999999925e+01,6.831569999999999254e+00,1.610933836073716736e+10,5.695867556514620781e+09
2.120251999999999981e+01,7.068979999999999819e+00,1.326337882011383057e+10,4.767220126110386848e+09
2.144390999999999892e+01,7.310369999999998925e+00,1.354652953390572739e+10,4.946486276010801315e+09
2.169410999999999845e+01,7.560569999999998458e+00,1.017133277429506111e+10,3.773856929807571411e+09
2.193674999999999997e+01,7.803209999999999980e+00,1.036749550761350441e+10,3.914244186409268379e+09
2.218614000000000175e+01,8.052600000000001756e+00,7.594199675926124573e+09,2.917317389237765789e+09
2.241573999999999955e+01,8.282199999999999562e+00,8.677500496164911270e+09,3.399779647538843632e+09
2.265549999999999997e+01,8.521959999999999980e+00,7.267464839010787010e+09,2.902912407984416962e+09
