1.003932000000000002e+01,0.000000000000000000e+00,1.512171205593991089e+10,3.449872411579751492e+09
1.029670999999999914e+01,2.573899999999991195e-01,1.203125576962112999e+10,2.761568858314770222e+09
1.054716999999999949e+01,5.078499999999994685e-01,1.334161216907356453e+10,3.082066062027906895e+09
1.079660999999999937e+01,7.572899999999993526e-01,1.220725010485171127e+10,2.838658188598077297e+09
1.103618999999999950e+01,9.968699999999994787e-01,1.211462779798751640e+10,2.836531035399827957e+09
1.129349000000000025e+01,1.254170000000000229e+00,1.201451627703146935e+10,2.832050041441254616e+09
1.154091000000000022e+01,1.501590000000000202e+00,9.609503171976682663e+09,2.280116081660423756e+09
1.179325000000000045e+01,1.753930000000000433e+00,1.167895009602384377e+10,2.791995311790621281e+09
1.204259000000000057e+01,2.003270000000000550e+00,9.454279592639734268e+09,2.275735370621583939e+09
1.230375000000000085e+01,2.264430000000000831e+00,9.510501188003826141e+09,2.306136871385601521e+09
1.255010000000000048e+01,2.510780000000000456e+00,7.472338557069807053e+09,1.824612798809911966e+09
1.278553999999999924e+01,2.746219999999999217e+00,9.421478760045957565e+09,2.318220829389376163e+09
1.304668000000000028e+01,3.007360000000000255e+00,6.737274383607606888e+09,1.670025884629866123e+09
1.328800000000000026e+01,3.248680000000000234e+00,7.339625717040061951e+09,1.833402510148948193e+09
1.354015000000000057e+01,3.500830000000000553e+00,6.830878301481748581e+09,1.719831136981038094e+09
1.378734000000000037e+01,3.748020000000000351e+00,7.364794158690486908e+09,1.869175688712534904e+09
1.404533999999999949e+01,4.006019999999999470e+00,5.961816978988379478e+09,1.525085119431916714e+09
1.428848999999999947e+01,4.249169999999999447e+00,6.942643281670434952e+09,1.791046727832442760e+09
1.453758000000000017e+01,4.498260000000000147e+00,5.119937349109997749e+09,1.331733401291183472e+09
1.478068999999999988e+01,4.741369999999999862e+00,5.471369578113474846e+09,1.434993693725536346e+09
1.502574000000000076e+01,4.986420000000000741e+00,4.408311268391746521e+09,1.166216239388082027e+09
1.528161000000000058e+01,5.242290000000000560e+00,5.161354903735827446e+09,1.377201840909702778e+09
1.552462000000000053e+01,5.485300000000000509e+00,4.849052701741158485e+09,1.305920265766815186e+09
1.577543999999999969e+01,5.736119999999999663e+00,4.519900816259967804e+09,1.228335962547058821e+09
1.602626000000000062e+01,5.986940000000000595e+00,4.142224093557288170e+09,1.136328189855683327e+09
1.627504000000000062e+01,6.235720000000000596e+00,4.265734919554147720e+09,1.180983578697585821e+09
1.651689999999999969e+01,6.477579999999999671e+00,2.958784602825219631e+09,8.274729628450717926e+08
1.677149000000000001e+01,6.732169999999999987e+00,3.981453420122581959e+09,1.123875091494409800e+09
1.700734999999999886e+01,6.968029999999998836e+00,3.427457888800062656e+09,9.771323202249038219e+08
1.725891000000000020e+01,7.219590000000000174e+00,3.576244684235062122e+09,1.030545746056671023e+09
1.749758999999999887e+01,7.458269999999998845e+00,3.177634988126441002e+09,9.253100011138234138e+08
1.776183999999999941e+01,7.722519999999999385e+00,3.133578399942518711e+09,9.224026410771566629e+08
1.799744000000000099e+01,7.958120000000000971e+00,2.833519751718712330e+09,8.431642000291565657e+08
1.824084999999999823e+01,8.201529999999998211e+00,3.146975061847980976e+09,9.472916670515755415e+08
1.849308999999999870e+01,8.453769999999998674e+00,2.174519424849113464e+09,6.617890615588995218e+08
1.873840999999999823e+01,8.699089999999998213e+00,2.590889407330730915e+09,7.977758813081512451e+08
1.898060999999999865e+01,8.941289999999998628e+00,2.291644229895174026e+09,7.141640014417012930e+08
1.921302999999999983e+01,9.173709999999999809e+00,2.184280446363939285e+09,6.893761420729507208e+08
1.948275999999999897e+01,9.443439999999998946e+00,2.052656135572007418e+09,6.559386883817714453e+08
1.970602999999999838e+01,9.666709999999998359e+00,2.055874579563509703e+09,6.657069255523692369e+08
1.995985999999999905e+01,9.920539999999999026e+00,1.784014077023558140e+09,5.852609736735410690e+08
2.020174000000000092e+01,1.016242000000000090e+01,1.952280870785220385e+09,6.494529583631780148e+08
2.045529000000000153e+01,1.041597000000000151e+01,1.394170681000853539e+09,4.700400899886773229e+08
2.069605999999999923e+01,1.065673999999999921e+01,1.659821682454945564e+09,5.678781219209648371e+08
2.094162000000000035e+01,1.090230000000000032e+01,1.394133169084460735e+09,4.838713671727656126e+08
