1.095545000000000026e-02,9.701256991396716833e+08,9.268573513370441437e+09
2.577908999999999895e-01,4.501951998711213112e+09,8.866803187646539688e+09
5.184509000000000478e-01,6.092522628198450089e+09,8.461421594153190613e+09
7.652839000000000169e-01,7.081234617227056503e+09,8.094642919473612785e+09
1.010140999999999956e+00,7.785690171730346680e+09,7.746510569417131424e+09
1.269805000000000073e+00,8.331602821076549530e+09,7.393669643186591148e+09
1.510704000000000047e+00,8.702955603568172455e+09,7.080714416099494934e+09
1.768391000000000046e+00,8.990302356234724045e+09,6.760598580995134354e+09
2.022123000000000115e+00,9.185554500418121338e+09,6.459540028589989662e+09
2.273870000000000058e+00,9.310127416457521439e+09,6.174087907516341209e+09
2.520683000000000007e+00,9.377516678458784103e+09,5.906479881631490707e+09
2.776377999999999791e+00,9.400077072628791809e+09,5.641467846932147026e+09
3.022194999999999965e+00,9.383977057591697693e+09,5.397910704988023758e+09
3.278871000000000091e+00,9.334149676173244476e+09,5.154809204632419586e+09
3.518750999999999962e+00,9.261969604710142136e+09,4.937522453614697456e+09
3.772453000000000056e+00,9.163044284276876450e+09,4.717673343739757538e+09
4.026149000000000200e+00,9.044655694030406952e+09,4.507618134794506073e+09
4.289712999999999887e+00,8.904531529646085739e+09,4.299292147665157318e+09
4.533527999999999558e+00,8.762030970346002579e+09,4.115159120714780807e+09
4.787208999999999826e+00,8.602966807254529953e+09,3.931941548841812611e+09
5.032985000000000042e+00,8.440275964463260651e+09,3.762216888094143867e+09
5.278750999999999749e+00,8.270789583578968048e+09,3.599824958964429855e+09
5.532411999999999885e+00,8.090225387276883125e+09,3.439563752685898781e+09
5.784085000000000143e+00,7.906744069795398712e+09,3.287610420045056820e+09
6.039705999999999797e+00,7.717158241318887711e+09,3.140143580602271557e+09
6.288401999999999603e+00,7.530585732229199409e+09,3.003022654956104755e+09
6.540059000000000289e+00,7.340534326862060547e+09,2.870363116320841312e+09
6.793671999999999933e+00,7.148498835336255074e+09,2.742600577698247910e+09
7.028528999999999805e+00,6.970804721888476372e+09,2.629363901176328182e+09
7.280152000000000179e+00,6.781125824675337791e+09,2.513226205026854992e+09
7.537690999999999697e+00,6.588254319325365067e+09,2.399668167228743553e+09
7.787317999999999962e+00,6.402972804005368233e+09,2.294498099614929676e+09
8.032984000000000790e+00,6.222594567769431114e+09,2.195498044105966568e+09
8.301349000000000089e+00,6.028133969982209206e+09,2.092225829094502687e+09
8.543043000000000831e+00,5.855579822688655853e+09,2.003381271383645535e+09
8.797556999999999405e+00,5.676754661613835335e+09,1.913899286759550571e+09
9.036270000000000024e+00,5.511897841412320137e+09,1.833608274746378899e+09
9.291748000000000118e+00,5.338700766590796471e+09,1.751406140258471489e+09
9.537335999999999814e+00,5.175494404720876694e+09,1.675862186647456646e+09
9.792778000000000205e+00,5.009269197007004738e+09,1.600742282106763124e+09
1.003932000000000002e+01,4.852333202088674545e+09,1.531434641772656679e+09
1.029670999999999914e+01,4.692226155815075874e+09,1.462277156022420883e+09
1.054716999999999949e+01,4.540139854888145447e+09,1.397980965049079180e+09
1.079660999999999937e+01,4.392341082082191467e+09,1.336756641279244423e+09
1.103618999999999950e+01,4.253846498262208939e+09,1.280478320140870810e+09
1.129349000000000025e+01,4.108890442047509670e+09,1.222673433095009327e+09
1.154091000000000022e+01,3.973187817590578556e+09,1.169550739980962753e+09
1.179325000000000045e+01,3.838493408072712421e+09,1.117748373545362473e+09
1.204259000000000057e+01,3.709051694663579464e+09,1.068815974110959411e+09
1.230375000000000085e+01,3.577329679217539787e+09,1.019859196836700559e+09
1.255010000000000048e+01,3.456653363823340416e+09,9.757357943451235294e+08
1.278553999999999924e+01,3.344525034666895390e+09,9.353516430708606243e+08
1.304668000000000028e+01,3.223767841764831066e+09,8.925113619239028692e+08
1.328800000000000026e+01,3.115500134197785854e+09,8.546690251487106085e+08
1.354015000000000057e+01,3.005726741843535423e+09,8.168414309699006081e+08
1.378734000000000037e+01,2.901379416949214458e+09,7.813835840373879671e+08
1.404533999999999949e+01,2.795851356319543362e+09,7.460156696541403532e+08
1.428848999999999947e+01,2.699495716855095387e+09,7.141500569000240564e+08
1.453758000000000017e+01,2.603837731296936035e+09,6.829168950389292240e+08
1.478068999999999988e+01,2.513389842407587051e+09,6.537512034560359716e+08
1.502574000000000076e+01,2.425067425833756447e+09,6.256131708912384510e+08
1.528161000000000058e+01,2.335824356318553925e+09,5.975243755356826782e+08
1.552462000000000053e+01,2.253816517074079990e+09,5.720158567585400343e+08
1.577543999999999969e+01,2.171912385540984154e+09,5.468290287996914387e+08
1.602626000000000062e+01,2.092720105696286440e+09,5.227512195771823525e+08
1.627504000000000062e+01,2.016780528835914135e+09,4.999166569448792934e+08
1.651689999999999969e+01,1.945377928603262424e+09,4.786738631994159818e+08
1.677149000000000001e+01,1.872729638052536726e+09,4.572874261791014075e+08
1.700734999999999886e+01,1.807663185720793962e+09,4.383279746492581964e+08
1.725891000000000020e+01,1.740570690434728146e+09,4.189719847478687763e+08
1.749758999999999887e+01,1.679052032310640097e+09,4.013978451761552095e+08
1.776183999999999941e+01,1.613300862470527411e+09,3.827995241005793214e+08
1.799744000000000099e+01,1.556707283777183056e+09,3.669455203919673562e+08
1.824084999999999823e+01,1.500186936895842791e+09,3.512552656478111148e+08
1.849308999999999870e+01,1.443644832450612545e+09,3.357033066304175854e+08
1.873840999999999823e+01,1.390574680516397476e+09,3.212387659918384552e+08
1.898060999999999865e+01,1.339980964782169819e+09,3.075696979546092749e+08
1.921302999999999983e+01,1.293062816288813353e+09,2.949997804383612871e+08
1.948275999999999897e+01,1.240554956847011566e+09,2.810546454852818847e+08
1.970602999999999838e+01,1.198621083380850792e+09,2.700115505062288642e+08
1.995985999999999905e+01,1.152576846261379719e+09,2.579830337542013824e+08
2.020174000000000092e+01,1.110263549444626093e+09,2.470197587580280900e+08
2.045529000000000153e+01,1.067493276212052464e+09,2.360273485695193410e+08
2.069605999999999923e+01,1.028331785235651493e+09,2.260421463662109971e+08
2.094162000000000035e+01,9.898016578615835905e+08,2.162932864398694336e+08
2.116735999999999862e+01,9.555983157460076809e+08,2.077026452339538932e+08
2.141767000000000110e+01,9.189912940852464437e+08,1.985753267384216487e+08
2.165605000000000047e+01,8.853772373103173971e+08,1.902561611030904055e+08
2.189917000000000158e+01,8.523077187329775095e+08,1.821304640228897929e+08
2.214121000000000095e+01,8.205618885490547419e+08,1.743856187071517110e+08
2.239199999999999946e+01,7.888654610485742092e+08,1.667080221515108049e+08
2.262596999999999881e+01,7.603567314828348160e+08,1.598504236639655530e+08
2.287650000000000006e+01,7.309281473381662369e+08,1.528198948068591654e+08
