1.109802000000000011e-02,3.245660894523897767e+08,3.080919786531290531e+09
2.589011999999999980e-01,1.543126023999425650e+09,3.032734304518859863e+09
5.136125999999999747e-01,2.138529858534146547e+09,2.983990826353963852e+09
7.673269999999999813e-01,2.572043962955663204e+09,2.936216991427746773e+09
1.011161999999999894e+00,2.907114374055178165e+09,2.891024341841350079e+09
1.262880000000000003e+00,3.197264821224436283e+09,2.845100202293686390e+09
1.509654000000000051e+00,3.441269481380951405e+09,2.800786290640089989e+09
1.770235999999999921e+00,3.665189972565761089e+09,2.754741841419997215e+09
2.012043999999999944e+00,3.847859827742867947e+09,2.712692121186007977e+09
2.278519999999999879e+00,4.025918967221313953e+09,2.667095746363673210e+09
2.528192999999999913e+00,4.173938388422915936e+09,2.625070200130811691e+09
2.769944999999999879e+00,4.302269804072962761e+09,2.585009059609505177e+09
3.014645999999999937e+00,4.418958330313827515e+09,2.545081800827003479e+09
3.272155999999999842e+00,4.529023237753785133e+09,2.503730320626989365e+09
3.515814000000000217e+00,4.622415546101378441e+09,2.465222026976563931e+09
3.771297000000000121e+00,4.710241888409971237e+09,2.425480807808555603e+09
4.025750999999999635e+00,4.788412196259636879e+09,2.386536459584471703e+09
4.282148000000000287e+00,4.858648289405002594e+09,2.347927192184818268e+09
4.523708000000000062e+00,4.917658421344116211e+09,2.312123764723473549e+09
4.776080000000000325e+00,4.972498079607336044e+09,2.275300843039618015e+09
5.030402999999999736e+00,5.021275698184391975e+09,2.238786492097158432e+09
5.274785999999999753e+00,5.062482810721404076e+09,2.204251470498491287e+09
5.529986000000000068e+00,5.100030536977750778e+09,2.168756334275821686e+09
5.777213999999999849e+00,5.131447038467720985e+09,2.134915171135785341e+09
6.018464999999999954e+00,5.157728551541975021e+09,2.102401279034939289e+09
6.267553000000000374e+00,5.180636207573455811e+09,2.069350655470848799e+09
6.514599999999999724e+00,5.199395209710623741e+09,2.037084068309478521e+09
6.776362999999999914e+00,5.215255499168401718e+09,2.003444234587685108e+09
7.015391000000000155e+00,5.226363381394309044e+09,1.973211608016796827e+09
7.264151000000000025e+00,5.234722110851205826e+09,1.942232424405354977e+09
7.500021000000000271e+00,5.239816627981599808e+09,1.913307830928363085e+09
7.740658999999999956e+00,5.242346717996098518e+09,1.884242403163543940e+09
7.998999000000000414e+00,5.242246847725006104e+09,1.853530112445384264e+09
8.248326000000000491e+00,5.239555302980539322e+09,1.824364110207806349e+09
8.503439999999999444e+00,5.234326911436023712e+09,1.794996132964527845e+09
8.742610000000000881e+00,5.227289465288831711e+09,1.767893086605987549e+09
8.981759000000000270e+00,5.218308575635825157e+09,1.741201601211402416e+09
9.222588000000000008e+00,5.207414031995792389e+09,1.714729838017801523e+09
9.472134000000000498e+00,5.194281060841380119e+09,1.687724398605696440e+09
9.700794000000000139e+00,5.180694803692275047e+09,1.663352776571768999e+09
9.949986000000000885e+00,5.164296943879511833e+09,1.637193346949492693e+09
1.020487999999999928e+01,5.145907762247294426e+09,1.610860923079279900e+09
1.043486000000000047e+01,5.127996627437383652e+09,1.587465945523901939e+09
1.068535999999999930e+01,5.107148247608553886e+09,1.562369978509926558e+09
1.091206000000000031e+01,5.087146506634632111e+09,1.540000538066704512e+09
1.115112000000000059e+01,5.064955527620896339e+09,1.516758340395039082e+09
1.138903999999999961e+01,5.041815680915041924e+09,1.493975259449911833e+09
1.162655999999999956e+01,5.017727690266449928e+09,1.471571845069138527e+09
1.185887999999999920e+01,4.993269786168260574e+09,1.449983947847524405e+09
