0.000000000000000000e+00,0.000000000000000000e+00,2.891092667346359253e+09
6.006006006006005954e-02,7.029692287526299953e+08,2.868424570028219700e+09
1.201201201201201191e-01,9.863538281351348162e+08,2.845934205731863499e+09
1.801801801801801717e-01,1.198560016353846550e+09,2.823620180911702633e+09
2.402402402402402382e-01,1.373126585172902107e+09,2.801481112948475361e+09
3.003003003003003046e-01,1.523165182606214762e+09,2.779515630063579082e+09
3.603603603603603434e-01,1.655461360456871986e+09,2.757722371234070778e+09
4.204204204204204376e-01,1.774082716718197107e+09,2.736099986108338833e+09
4.804804804804804763e-01,1.881703792149499416e+09,2.714647134922426224e+09
5.405405405405405705e-01,1.980199484083159208e+09,2.693362488417022705e+09
6.006006006006006093e-01,2.070947598314336538e+09,2.672244727755099297e+09
6.606606606606606480e-01,2.154998013812136650e+09,2.651292544440187454e+09
7.207207207207206867e-01,2.233174069184689999e+09,2.630504640235307217e+09
7.807807807807807254e-01,2.306136720718654633e+09,2.609879727082522392e+09
8.408408408408408752e-01,2.374426958601798058e+09,2.589416527023131371e+09
9.009009009009009139e-01,2.438494878804121971e+09,2.569113772118483067e+09
9.609609609609609526e-01,2.498720220713737011e+09,2.548970204371411324e+09
1.021021021021021102e+00,2.555427254295508862e+09,2.528984575648287773e+09
1.081081081081081141e+00,2.608895813628654003e+09,2.509155647601685524e+09
1.141141141141141180e+00,2.659369634072935104e+09,2.489482191593649864e+09
1.201201201201201219e+00,2.707062760071801662e+09,2.469962988619565010e+09
1.261261261261261257e+00,2.752164544896053791e+09,2.450596829232629299e+09
1.321321321321321296e+00,2.794843604596383572e+09,2.431382513468909264e+09
1.381381381381381335e+00,2.835250982945425987e+09,2.412318850772990227e+09
1.441441441441441373e+00,2.873522712635412693e+09,2.393404659924207211e+09
1.501501501501501412e+00,2.909781908554620266e+09,2.374638768963455677e+09
1.561561561561561451e+00,2.944140494171677589e+09,2.356020015120571136e+09
1.621621621621621712e+00,2.976700637174485683e+09,2.337547244742284298e+09
1.681681681681681750e+00,3.007555952453443527e+09,2.319219313220738888e+09
1.741741741741741789e+00,3.036792517237613201e+09,2.301035084922566891e+09
1.801801801801801828e+00,3.064489733302704811e+09,2.282993433118526459e+09
1.861861861861861867e+00,3.090721063721003056e+09,2.265093239913683414e+09
1.921921921921921905e+00,3.115554665953648567e+09,2.247333396178147793e+09
1.981981981981981944e+00,3.139053938727648735e+09,2.229712801478348732e+09
2.042042042042042205e+00,3.161277996759531021e+09,2.212230364008848667e+09
2.102102102102102243e+00,3.182282084743003368e+09,2.194885000524693966e+09
2.162162162162162282e+00,3.202117939932598114e+09,2.177675636274296284e+09
2.222222222222222321e+00,3.220834110998515606e+09,2.160601204932835102e+09
2.282282282282282360e+00,3.238476239502483845e+09,2.143660648536190033e+09
2.342342342342342398e+00,3.255087309276961803e+09,2.126852917415386915e+09
2.402402402402402437e+00,3.270707868125067711e+09,2.110176970131554604e+09
2.462462462462462476e+00,3.285376225553527355e+09,2.093631773411401033e+09
2.522522522522522515e+00,3.299128629673036575e+09,2.077216302083185434e+09
2.582582582582582553e+00,3.311999425924221992e+09,2.060929539013198376e+09
2.642642642642642592e+00,3.324021199893061161e+09,2.044770475042737722e+09
2.702702702702702631e+00,3.335224906151509285e+09,2.028738108925579548e+09
2.762762762762762669e+00,3.345639984784860611e+09,2.012831447265940189e+09
2.822822822822822708e+00,3.355294467037152767e+09,1.997049504456920624e+09
2.882882882882882747e+00,3.364215071311939716e+09,1.981391302619439363e+09
2.942942942942942786e+00,3.372427290601551056e+09,1.965855871541639328e+09
3.003003003003002824e+00,3.379955472278553963e+09,1.950442248618772268e+09
3.063063063063062863e+00,3.386822891064254761e+09,1.935149478793555021e+09
3.123123123123122902e+00,3.393051815887447357e+09,1.919976614496990442e+09
3.183183183183182940e+00,3.398663571259371758e+09,1.904922715589655161e+09
3.243243243243243423e+00,3.403678593715750694e+09,1.889986849303447485e+09
3.303303303303303462e+00,3.408116483811966896e+09,1.875168090183789492e+09
3.363363363363363501e+00,3.411996054101273060e+09,1.860465520032286644e+09
3.423423423423423539e+00,3.415335373477169514e+09,1.845878227849831104e+09
3.483483483483483578e+00,3.418151808218669891e+09,1.831405309780158758e+09
3.543543543543543617e+00,3.420462060040089130e+09,1.817045869053840160e+09
3.603603603603603656e+00,3.422282201414552212e+09,1.802799015932718277e+09
3.663663663663663694e+00,3.423627708412016869e+09,1.788663867654777288e+09
3.723723723723723733e+00,3.424513491267510891e+09,1.774639548379444599e+09
3.783783783783783772e+00,3.424953922873332024e+09,1.760725189133323431e+09
3.843843843843843811e+00,3.424962865369400501e+09,1.746919927756347895e+09
3.903903903903903849e+00,3.424553694988780499e+09,1.733222908848363400e+09
3.963963963963963888e+00,3.423739325300076485e+09,1.719633283716123819e+09
4.024024024024024371e+00,3.422532228974835396e+09,1.706150210320704460e+09
4.084084084084084409e+00,3.420944458195993423e+09,1.692772853225328922e+09
4.144144144144144448e+00,3.418987663812633991e+09,1.679500383543602705e+09
4.204204204204204487e+00,3.416673113336670399e+09,1.666331978888153076e+09
4.264264264264264526e+00,3.414011707868452072e+09,1.653266823319675684e+09
4.324324324324324564e+00,3.411013998030562401e+09,1.640304107296373606e+09
4.384384384384384603e+00,3.407690198982120991e+09,1.627443027623799086e+09
4.444444444444444642e+00,3.404050204579670906e+09,1.614682787405084372e+09
4.504504504504504681e+00,3.400103600745101452e+09,1.602022595991566181e+09
4.564564564564564719e+00,3.395859678095963478e+09,1.589461668933794737e+09
4.624624624624624758e+00,3.391327443888973713e+09,1.576999227932927608e+09
4.684684684684684797e+00,3.386515633323331833e+09,1.564634500792504787e+09
4.744744744744744835e+00,3.381432720246731281e+09,1.552366721370602846e+09
4.804804804804804874e+00,3.376086927303519249e+09,1.540195129532362461e+09
4.864864864864864913e+00,3.370486235561365604e+09,1.528118971102888584e+09
4.924924924924924952e+00,3.364638393649992466e+09,1.516137497820522547e+09
4.984984984984984990e+00,3.358550926442923546e+09,1.504249967290474892e+09
5.045045045045045029e+00,3.352231143310905933e+09,1.492455642938828707e+09
5.105105105105105068e+00,3.345686145973484039e+09,1.480753793966897964e+09
5.165165165165165106e+00,3.338922835973270416e+09,1.469143695305946112e+09
5.225225225225225145e+00,3.331947921795678139e+09,1.457624627572259665e+09
5.285285285285285184e+00,3.324767925655220985e+09,1.446195877022574902e+09
5.345345345345345223e+00,3.317389189968001366e+09,1.434856735509850740e+09
5.405405405405405261e+00,3.309817883528624058e+09,1.423606500439391851e+09
5.465465465465465300e+00,3.302060007408504009e+09,1.412444474725316048e+09
5.525525525525525339e+00,3.294121400591373444e+09,1.401369966747358322e+09
5.585585585585585378e+00,3.286007745360729218e+09,1.390382290308019638e+09
