3.461932000000000187e+01,1.735367000000000104e+01,1.085837005328519106e+09,2.826341895602322221e+08
3.512080999999999875e+01,1.785515999999999792e+01,1.015427990940631628e+09,2.687920689070913792e+08
3.560090999999999894e+01,1.833525999999999812e+01,9.960439447717146873e+08,2.685087198457502723e+08
3.608966000000000207e+01,1.882401000000000124e+01,9.106599128353718519e+08,2.501076867420094013e+08
3.660828999999999667e+01,1.934263999999999584e+01,7.645656221329332590e+08,2.140247873867045939e+08
3.708975000000000222e+01,1.982410000000000139e+01,7.693541822914634943e+08,2.196759186992205083e+08
3.758402999999999849e+01,2.031837999999999766e+01,6.439912797730739117e+08,1.878528606801496744e+08
3.808070000000000022e+01,2.081504999999999939e+01,7.228732067789417505e+08,2.156474270849932730e+08
3.856971999999999667e+01,2.130406999999999584e+01,5.272133746043518782e+08,1.607763637364745140e+08
3.905622999999999934e+01,2.179057999999999851e+01,5.005748041048659086e+08,1.564886262816881239e+08
3.955516999999999683e+01,2.228951999999999600e+01,4.893774867182453275e+08,1.568168369400543272e+08
4.004431999999999903e+01,2.277866999999999820e+01,5.219811584199732542e+08,1.717858017584003508e+08
4.055317999999999756e+01,2.328752999999999673e+01,3.503061997038250566e+08,1.184310317546199858e+08
4.106206999999999852e+01,2.379641999999999769e+01,3.794960933145782948e+08,1.321979128858383894e+08
4.153182999999999936e+01,2.426617999999999853e+01,3.391204288298661113e+08,1.219159653367568105e+08
4.203076999999999686e+01,2.476511999999999603e+01,2.756178156428239346e+08,1.024592058352131844e+08
4.253985999999999734e+01,2.527420999999999651e+01,2.578630035522615314e+08,9.930590673919102550e+07
4.302642999999999773e+01,2.576077999999999690e+01,2.077985556389126778e+08,8.327444368875119090e+07
4.354081999999999653e+01,2.627516999999999570e+01,1.870037756970728934e+08,7.816811223240014911e+07
4.401997000000000071e+01,2.675431999999999988e+01,1.976353412846289277e+08,8.644372985491344333e+07
4.452192000000000149e+01,2.725627000000000066e+01,1.678606908810996115e+08,7.717432746545895934e+07
4.502118999999999716e+01,2.775553999999999633e+01,1.119717159317433983e+08,5.442715678075192869e+07
4.551820000000000022e+01,2.825254999999999939e+01,1.125695677943507880e+08,5.848931567990829051e+07
4.600477999999999668e+01,2.873912999999999585e+01,1.094599693534515053e+08,6.109005846059513837e+07
4.649175999999999931e+01,2.922610999999999848e+01,6.269777481582444906e+07,3.807315750246883929e+07
4.700334000000000145e+01,2.973769000000000062e+01,7.674552120248116553e+07,5.158693978993497044e+07
4.748563999999999652e+01,3.021998999999999569e+01,7.097513032312799990e+07,5.447841481923528761e+07
4.797749999999999915e+01,3.071184999999999832e+01,3.435291903617846966e+07,3.134471315924705565e+07
4.849170999999999765e+01,3.122605999999999682e+01,4.055234205494243652e+07,4.838248165614531934e+07
