Ne
Power	T_e	n_e0
30315.22725559911	7.9992704731968285	22873136779.403645
35883.33022091324	7.9992704731968285	27074325167.45738
41451.43318622736	7.9992704731968285	31275513555.511112
47019.536151541484	7.9992704731968285	35476701943.56484
52587.6391168556	7.9992704731968285	39677890331.61857
58155.74208216972	7.9992704731968285	43879078719.672295
63723.84504748385	7.9992704731968285	48080267107.72603
69291.94801279798	7.9992704731968285	52281455495.77977
74860.05097811209	7.9992704731968285	56482643883.833496
80428.15394342622	7.9992704731968285	60683832271.88723
85996.25690874034	7.9992704731968285	64885020659.94095
91564.35987405445	7.9992704731968285	69086209047.99467
97132.46283936859	7.9992704731968285	73287397436.04842
102700.56580468272	7.9992704731968285	77488585824.10216
108268.66876999683	7.9992704731968285	81689774212.15587
113836.77173531095	7.9992704731968285	85890962600.2096
119404.87470062508	7.9992704731968285	90092150988.26335
124972.97766593921	7.9992704731968285	94293339376.31708
130541.08063125332	7.9992704731968285	98494527764.3708
136109.18359656745	7.9992704731968285	102695716152.42455
141677.28656188157	7.9992704731968285	106896904540.47827
147245.38952719572	7.9992704731968285	111098092928.53201
152813.49249250983	7.9992704731968285	115299281316.58574
158381.59545782395	7.9992704731968285	119500469704.63947
163949.69842313806	7.9992704731968285	123701658092.69319
169517.8013884522	7.9992704731968285	127902846480.74695
175085.90435376632	7.9992704731968285	132104034868.80067
180654.00731908044	7.9992704731968285	136305223256.85439
186222.11028439456	7.9992704731968285	140506411644.9081
191790.2132497087	7.9992704731968285	144707600032.96185
197358.3162150228	7.9992704731968285	148908788421.0156
202926.4191803369	7.9992704731968285	153109976809.06927
208494.52214565105	7.9992704731968285	157311165197.12305
214062.6251109652	7.9992704731968285	161512353585.1768
219630.7280762793	7.9992704731968285	165713541973.23053
225198.8310415934	7.9992704731968285	169914730361.2842
230766.93400690754	7.9992704731968285	174115918749.33795
236335.0369722217	7.9992704731968285	178317107137.39172
241903.13993753577	7.9992704731968285	182518295525.4454
247471.2429028499	7.9992704731968285	186719483913.49915
253039.34586816403	7.9992704731968285	190920672301.5529
258607.44883347818	7.9992704731968285	195121860689.60663
264175.5517987923	7.9992704731968285	199323049077.66037
269743.6547641064	7.9992704731968285	203524237465.71408
275311.75772942055	7.9992704731968285	207725425853.76785
280879.86069473467	7.9992704731968285	211926614241.82156
286447.9636600487	7.9992704731968285	216127802629.87524
292016.0666253629	7.9992704731968285	220328991017.92902
297584.169590677	7.9992704731968285	224530179405.98276
303152.27255599113	7.9992704731968285	228731367794.03647
