Ne
Power	T_e	n_e0
30315.22725559911	6.964759607863073	27090419808.660915
35883.33022091324	6.964759607863073	32066211202.088436
41451.43318622736	6.964759607863073	37042002595.51595
47019.536151541484	6.964759607863073	42017793988.943474
52587.6391168556	6.964759607863073	46993585382.37098
58155.74208216972	6.964759607863073	51969376775.79849
63723.84504748385	6.964759607863073	56945168169.226006
69291.94801279798	6.964759607863073	61920959562.653534
74860.05097811209	6.964759607863073	66896750956.08104
80428.15394342622	6.964759607863073	71872542349.50858
85996.25690874034	6.964759607863073	76848333742.93608
91564.35987405445	6.964759607863073	81824125136.36359
97132.46283936859	6.964759607863073	86799916529.7911
102700.56580468272	6.964759607863073	91775707923.21863
108268.66876999683	6.964759607863073	96751499316.64615
113836.77173531095	6.964759607863073	101727290710.07365
119404.87470062508	6.964759607863073	106703082103.50117
124972.97766593921	6.964759607863073	111678873496.92868
130541.08063125332	6.964759607863073	116654664890.3562
136109.18359656745	6.964759607863073	121630456283.78372
141677.28656188157	6.964759607863073	126606247677.21123
147245.38952719572	6.964759607863073	131582039070.63876
152813.49249250983	6.964759607863073	136557830464.06627
158381.59545782395	6.964759607863073	141533621857.4938
163949.69842313806	6.964759607863073	146509413250.92133
169517.8013884522	6.964759607863073	151485204644.34885
175085.90435376632	6.964759607863073	156460996037.77637
180654.00731908044	6.964759607863073	161436787431.20383
186222.11028439456	6.964759607863073	166412578824.63135
191790.2132497087	6.964759607863073	171388370218.0589
197358.3162150228	6.964759607863073	176364161611.48636
202926.4191803369	6.964759607863073	181339953004.91388
208494.52214565105	6.964759607863073	186315744398.34143
214062.6251109652	6.964759607863073	191291535791.76895
219630.7280762793	6.964759607863073	196267327185.19647
225198.8310415934	6.964759607863073	201243118578.62396
230766.93400690754	6.964759607863073	206218909972.05148
236335.0369722217	6.964759607863073	211194701365.47903
241903.13993753577	6.964759607863073	216170492758.9065
247471.2429028499	6.964759607863073	221146284152.334
253039.34586816403	6.964759607863073	226122075545.76157
258607.44883347818	6.964759607863073	231097866939.1891
264175.5517987923	6.964759607863073	236073658332.61664
269743.6547641064	6.964759607863073	241049449726.0441
275311.75772942055	6.964759607863073	246025241119.47165
280879.86069473467	6.964759607863073	251001032512.89917
286447.9636600487	6.964759607863073	255976823906.32663
292016.0666253629	6.964759607863073	260952615299.75418
297584.169590677	6.964759607863073	265928406693.1817
303152.27255599113	6.964759607863073	270904198086.6092
