Ne
Power	T_e	n_e0
30315.22725559911	6.583932372037905	29063285989.309345
35883.33022091324	6.583932372037905	34401440558.77433
41451.43318622736	6.583932372037905	39739595128.23931
47019.536151541484	6.583932372037905	45077749697.70429
52587.6391168556	6.583932372037905	50415904267.16927
58155.74208216972	6.583932372037905	55754058836.634254
63723.84504748385	6.583932372037905	61092213406.099236
69291.94801279798	6.583932372037905	66430367975.564224
74860.05097811209	6.583932372037905	71768522545.0292
80428.15394342622	6.583932372037905	77106677114.49419
85996.25690874034	6.583932372037905	82444831683.95917
91564.35987405445	6.583932372037905	87782986253.42415
97132.46283936859	6.583932372037905	93121140822.88913
102700.56580468272	6.583932372037905	98459295392.35411
108268.66876999683	6.583932372037905	103797449961.81909
113836.77173531095	6.583932372037905	109135604531.28406
119404.87470062508	6.583932372037905	114473759100.74905
124972.97766593921	6.583932372037905	119811913670.21405
130541.08063125332	6.583932372037905	125150068239.67903
136109.18359656745	6.583932372037905	130488222809.14401
141677.28656188157	6.583932372037905	135826377378.609
147245.38952719572	6.583932372037905	141164531948.07397
152813.49249250983	6.583932372037905	146502686517.53897
158381.59545782395	6.583932372037905	151840841087.00394
163949.69842313806	6.583932372037905	157178995656.46893
169517.8013884522	6.583932372037905	162517150225.93393
175085.90435376632	6.583932372037905	167855304795.39886
180654.00731908044	6.583932372037905	173193459364.86386
186222.11028439456	6.583932372037905	178531613934.32883
191790.2132497087	6.583932372037905	183869768503.79385
197358.3162150228	6.583932372037905	189207923073.2588
202926.4191803369	6.583932372037905	194546077642.7238
208494.52214565105	6.583932372037905	199884232212.18878
214062.6251109652	6.583932372037905	205222386781.65378
219630.7280762793	6.583932372037905	210560541351.11874
225198.8310415934	6.583932372037905	215898695920.5837
230766.93400690754	6.583932372037905	221236850490.0487
236335.0369722217	6.583932372037905	226575005059.5137
241903.13993753577	6.583932372037905	231913159628.97867
247471.2429028499	6.583932372037905	237251314198.4436
253039.34586816403	6.583932372037905	242589468767.90863
258607.44883347818	6.583932372037905	247927623337.37363
264175.5517987923	6.583932372037905	253265777906.83862
269743.6547641064	6.583932372037905	258603932476.30356
275311.75772942055	6.583932372037905	263942087045.7686
280879.86069473467	6.583932372037905	269280241615.23358
286447.9636600487	6.583932372037905	274618396184.6985
292016.0666253629	6.583932372037905	279956550754.1635
297584.169590677	6.583932372037905	285294705323.6285
303152.27255599113	6.583932372037905	290632859893.09344
