Ar
Power	T_e	n_e0
100.0	30563.290579379227	674079581.3120711
118.36734693877551	30563.290579379227	797890116.6551046
136.73469387755102	30563.290579379227	921700651.9981381
155.10204081632654	30563.290579379227	1045511187.3411715
173.46938775510205	30563.290579379227	1169321722.684205
191.83673469387756	30563.290579379227	1293132258.0272386
210.20408163265307	30563.290579379227	1416942793.370272
228.57142857142858	30563.290579379227	1540753328.7133055
246.9387755102041	30563.290579379227	1664563864.056339
265.30612244897964	30563.290579379227	1788374399.3993726
283.6734693877551	30563.290579379227	1912184934.742406
302.0408163265306	30563.290579379227	2035995470.0854392
320.40816326530614	30563.290579379227	2159806005.4284725
338.7755102040817	30563.290579379227	2283616540.7715063
357.14285714285717	30563.290579379227	2407427076.11454
375.51020408163265	30563.290579379227	2531237611.457573
393.8775510204082	30563.290579379227	2655048146.800607
412.24489795918373	30563.290579379227	2778858682.1436405
430.6122448979592	30563.290579379227	2902669217.486674
448.9795918367347	30563.290579379227	3026479752.829707
467.34693877551024	30563.290579379227	3150290288.1727405
485.7142857142858	30563.290579379227	3274100823.5157747
504.08163265306126	30563.290579379227	3397911358.8588076
522.4489795918367	30563.290579379227	3521721894.201841
540.8163265306123	30563.290579379227	3645532429.5448747
559.1836734693878	30563.290579379227	3769342964.8879085
577.5510204081634	30563.290579379227	3893153500.230942
595.9183673469388	30563.290579379227	4016964035.573975
614.2857142857143	30563.290579379227	4140774570.9170084
632.6530612244899	30563.290579379227	4264585106.260042
651.0204081632653	30563.290579379227	4388395641.603075
669.3877551020408	30563.290579379227	4512206176.946109
687.7551020408164	30563.290579379227	4636016712.289142
706.1224489795919	30563.290579379227	4759827247.632176
724.4897959183675	30563.290579379227	4883637782.97521
742.8571428571429	30563.290579379227	5007448318.318243
761.2244897959184	30563.290579379227	5131258853.661276
779.591836734694	30563.290579379227	5255069389.00431
797.9591836734694	30563.290579379227	5378879924.347343
816.3265306122449	30563.290579379227	5502690459.690377
834.6938775510205	30563.290579379227	5626500995.03341
853.061224489796	30563.290579379227	5750311530.376444
871.4285714285716	30563.290579379227	5874122065.719478
889.795918367347	30563.290579379227	5997932601.062511
908.1632653061225	30563.290579379227	6121743136.405544
926.5306122448981	30563.290579379227	6245553671.748578
944.8979591836735	30563.290579379227	6369364207.091611
963.265306122449	30563.290579379227	6493174742.434644
981.6326530612246	30563.290579379227	6616985277.777678
1000.0	30563.290579379227	6740795813.120711
