Ne
Power	T_e	n_e0
30315.22725559911	8.933512724936332	20034111687.561584
35883.33022091324	8.933512724936332	23713846487.317795
41451.43318622736	8.933512724936332	27393581287.074005
47019.536151541484	8.933512724936332	31073316086.830215
52587.6391168556	8.933512724936332	34753050886.58642
58155.74208216972	8.933512724936332	38432785686.34263
63723.84504748385	8.933512724936332	42112520486.09884
69291.94801279798	8.933512724936332	45792255285.85506
74860.05097811209	8.933512724936332	49471990085.61126
80428.15394342622	8.933512724936332	53151724885.36747
85996.25690874034	8.933512724936332	56831459685.12368
91564.35987405445	8.933512724936332	60511194484.87988
97132.46283936859	8.933512724936332	64190929284.63609
102700.56580468272	8.933512724936332	67870664084.39231
108268.66876999683	8.933512724936332	71550398884.14851
113836.77173531095	8.933512724936332	75230133683.90472
119404.87470062508	8.933512724936332	78909868483.66095
124972.97766593921	8.933512724936332	82589603283.41714
130541.08063125332	8.933512724936332	86269338083.17336
136109.18359656745	8.933512724936332	89949072882.92957
141677.28656188157	8.933512724936332	93628807682.68578
147245.38952719572	8.933512724936332	97308542482.442
152813.49249250983	8.933512724936332	100988277282.19821
158381.59545782395	8.933512724936332	104668012081.95442
163949.69842313806	8.933512724936332	108347746881.7106
169517.8013884522	8.933512724936332	112027481681.46683
175085.90435376632	8.933512724936332	115707216481.22304
180654.00731908044	8.933512724936332	119386951280.97925
186222.11028439456	8.933512724936332	123066686080.73546
191790.2132497087	8.933512724936332	126746420880.49168
197358.3162150228	8.933512724936332	130426155680.24788
202926.4191803369	8.933512724936332	134105890480.00406
208494.52214565105	8.933512724936332	137785625279.76028
214062.6251109652	8.933512724936332	141465360079.5165
219630.7280762793	8.933512724936332	145145094879.27274
225198.8310415934	8.933512724936332	148824829679.0289
230766.93400690754	8.933512724936332	152504564478.78513
236335.0369722217	8.933512724936332	156184299278.54135
241903.13993753577	8.933512724936332	159864034078.29755
247471.2429028499	8.933512724936332	163543768878.05377
253039.34586816403	8.933512724936332	167223503677.81
258607.44883347818	8.933512724936332	170903238477.56622
264175.5517987923	8.933512724936332	174582973277.32242
269743.6547641064	8.933512724936332	178262708077.07858
275311.75772942055	8.933512724936332	181942442876.8348
280879.86069473467	8.933512724936332	185622177676.59103
286447.9636600487	8.933512724936332	189301912476.3472
292016.0666253629	8.933512724936332	192981647276.10345
297584.169590677	8.933512724936332	196661382075.85965
303152.27255599113	8.933512724936332	200341116875.61584
