Ar
Power	T_e	n_e0
100.0	2.4453563723448952	832407495.423251
118.36734693877551	2.4453563723448952	985298668.0520114
136.73469387755102	2.4453563723448952	1138189840.6807718
155.10204081632654	2.4453563723448952	1291081013.3095322
173.46938775510205	2.4453563723448952	1443972185.9382927
191.83673469387756	2.4453563723448952	1596863358.567053
210.20408163265307	2.4453563723448952	1749754531.1958134
228.57142857142858	2.4453563723448952	1902645703.8245738
246.9387755102041	2.4453563723448952	2055536876.4533343
265.30612244897964	2.4453563723448952	2208428049.082095
283.6734693877551	2.4453563723448952	2361319221.710855
302.0408163265306	2.4453563723448952	2514210394.339615
320.40816326530614	2.4453563723448952	2667101566.968376
338.7755102040817	2.4453563723448952	2819992739.5971365
357.14285714285717	2.4453563723448952	2972883912.2258964
375.51020408163265	2.4453563723448952	3125775084.854657
393.8775510204082	2.4453563723448952	3278666257.4834175
412.24489795918373	2.4453563723448952	3431557430.112178
430.6122448979592	2.4453563723448952	3584448602.7409387
448.9795918367347	2.4453563723448952	3737339775.3696985
467.34693877551024	2.4453563723448952	3890230947.998459
485.7142857142858	2.4453563723448952	4043122120.62722
504.08163265306126	2.4453563723448952	4196013293.25598
522.4489795918367	2.4453563723448952	4348904465.88474
540.8163265306123	2.4453563723448952	4501795638.513501
559.1836734693878	2.4453563723448952	4654686811.142261
577.5510204081634	2.4453563723448952	4807577983.771022
595.9183673469388	2.4453563723448952	4960469156.399782
614.2857142857143	2.4453563723448952	5113360329.028542
632.6530612244899	2.4453563723448952	5266251501.657303
651.0204081632653	2.4453563723448952	5419142674.286063
669.3877551020408	2.4453563723448952	5572033846.914823
687.7551020408164	2.4453563723448952	5724925019.543584
706.1224489795919	2.4453563723448952	5877816192.172345
724.4897959183675	2.4453563723448952	6030707364.801105
742.8571428571429	2.4453563723448952	6183598537.429865
761.2244897959184	2.4453563723448952	6336489710.058626
779.591836734694	2.4453563723448952	6489380882.687386
797.9591836734694	2.4453563723448952	6642272055.316146
816.3265306122449	2.4453563723448952	6795163227.944907
834.6938775510205	2.4453563723448952	6948054400.573667
853.061224489796	2.4453563723448952	7100945573.202428
871.4285714285716	2.4453563723448952	7253836745.831189
889.795918367347	2.4453563723448952	7406727918.459948
908.1632653061225	2.4453563723448952	7559619091.088709
926.5306122448981	2.4453563723448952	7712510263.71747
944.8979591836735	2.4453563723448952	7865401436.346229
963.265306122449	2.4453563723448952	8018292608.97499
981.6326530612246	2.4453563723448952	8171183781.60375
1000.0	2.4453563723448952	8324074954.23251
