Ne
Power	T_e	n_e0
30315.22725559911	8.630078747462731	20879366556.34575
35883.33022091324	8.630078747462731	24714352250.36844
41451.43318622736	8.630078747462731	28549337944.39113
47019.536151541484	8.630078747462731	32384323638.413815
52587.6391168556	8.630078747462731	36219309332.43649
58155.74208216972	8.630078747462731	40054295026.45919
63723.84504748385	8.630078747462731	43889280720.48188
69291.94801279798	8.630078747462731	47724266414.50457
74860.05097811209	8.630078747462731	51559252108.52725
80428.15394342622	8.630078747462731	55394237802.54995
85996.25690874034	8.630078747462731	59229223496.57263
91564.35987405445	8.630078747462731	63064209190.595314
97132.46283936859	8.630078747462731	66899194884.61801
102700.56580468272	8.630078747462731	70734180578.6407
108268.66876999683	8.630078747462731	74569166272.66339
113836.77173531095	8.630078747462731	78404151966.68607
119404.87470062508	8.630078747462731	82239137660.70877
124972.97766593921	8.630078747462731	86074123354.73146
130541.08063125332	8.630078747462731	89909109048.75415
136109.18359656745	8.630078747462731	93744094742.77682
141677.28656188157	8.630078747462731	97579080436.79951
147245.38952719572	8.630078747462731	101414066130.82222
152813.49249250983	8.630078747462731	105249051824.84491
158381.59545782395	8.630078747462731	109084037518.86758
163949.69842313806	8.630078747462731	112919023212.89027
169517.8013884522	8.630078747462731	116754008906.91298
175085.90435376632	8.630078747462731	120588994600.93567
180654.00731908044	8.630078747462731	124423980294.95836
186222.11028439456	8.630078747462731	128258965988.98102
191790.2132497087	8.630078747462731	132093951683.00372
197358.3162150228	8.630078747462731	135928937377.0264
202926.4191803369	8.630078747462731	139763923071.04907
208494.52214565105	8.630078747462731	143598908765.07178
214062.6251109652	8.630078747462731	147433894459.09448
219630.7280762793	8.630078747462731	151268880153.1172
225198.8310415934	8.630078747462731	155103865847.13983
230766.93400690754	8.630078747462731	158938851541.16254
236335.0369722217	8.630078747462731	162773837235.18524
241903.13993753577	8.630078747462731	166608822929.20792
247471.2429028499	8.630078747462731	170443808623.2306
253039.34586816403	8.630078747462731	174278794317.25327
258607.44883347818	8.630078747462731	178113780011.276
264175.5517987923	8.630078747462731	181948765705.29868
269743.6547641064	8.630078747462731	185783751399.32135
275311.75772942055	8.630078747462731	189618737093.34406
280879.86069473467	8.630078747462731	193453722787.36676
286447.9636600487	8.630078747462731	197288708481.3894
292016.0666253629	8.630078747462731	201123694175.41214
297584.169590677	8.630078747462731	204958679869.4348
303152.27255599113	8.630078747462731	208793665563.45746
