Ar
Power	T_e	n_e0
30315.22725559911	2.567955119453693	227287995896.38547
35883.33022091324	2.567955119453693	269034770652.86447
41451.43318622736	2.567955119453693	310781545409.34344
47019.536151541484	2.567955119453693	352528320165.8224
52587.6391168556	2.567955119453693	394275094922.30133
58155.74208216972	2.567955119453693	436021869678.7803
63723.84504748385	2.567955119453693	477768644435.2593
69291.94801279798	2.567955119453693	519515419191.7383
74860.05097811209	2.567955119453693	561262193948.2172
80428.15394342622	2.567955119453693	603008968704.6963
85996.25690874034	2.567955119453693	644755743461.1752
91564.35987405445	2.567955119453693	686502518217.6542
97132.46283936859	2.567955119453693	728249292974.1332
102700.56580468272	2.567955119453693	769996067730.612
108268.66876999683	2.567955119453693	811742842487.0911
113836.77173531095	2.567955119453693	853489617243.57
119404.87470062508	2.567955119453693	895236392000.0491
124972.97766593921	2.567955119453693	936983166756.528
130541.08063125332	2.567955119453693	978729941513.007
136109.18359656745	2.567955119453693	1020476716269.486
141677.28656188157	2.567955119453693	1062223491025.965
147245.38952719572	2.567955119453693	1103970265782.444
152813.49249250983	2.567955119453693	1145717040538.9229
158381.59545782395	2.567955119453693	1187463815295.402
163949.69842313806	2.567955119453693	1229210590051.8806
169517.8013884522	2.567955119453693	1270957364808.3599
175085.90435376632	2.567955119453693	1312704139564.8389
180654.00731908044	2.567955119453693	1354450914321.3176
186222.11028439456	2.567955119453693	1396197689077.7966
191790.2132497087	2.567955119453693	1437944463834.276
197358.3162150228	2.567955119453693	1479691238590.7546
202926.4191803369	2.567955119453693	1521438013347.2336
208494.52214565105	2.567955119453693	1563184788103.7124
214062.6251109652	2.567955119453693	1604931562860.1917
219630.7280762793	2.567955119453693	1646678337616.6707
225198.8310415934	2.567955119453693	1688425112373.1492
230766.93400690754	2.567955119453693	1730171887129.6284
236335.0369722217	2.567955119453693	1771918661886.1077
241903.13993753577	2.567955119453693	1813665436642.5864
247471.2429028499	2.567955119453693	1855412211399.0652
253039.34586816403	2.567955119453693	1897158986155.5444
258607.44883347818	2.567955119453693	1938905760912.0234
264175.5517987923	2.567955119453693	1980652535668.5024
269743.6547641064	2.567955119453693	2022399310424.981
275311.75772942055	2.567955119453693	2064146085181.4604
280879.86069473467	2.567955119453693	2105892859937.9395
286447.9636600487	2.567955119453693	2147639634694.418
292016.0666253629	2.567955119453693	2189386409450.8972
297584.169590677	2.567955119453693	2231133184207.376
303152.27255599113	2.567955119453693	2272879958963.855
