Ar
Power	T_e	n_e0
30315.22725559911	3.033058093782802	161374462604.55316
35883.33022091324	3.033058093782802	191014670021.716
41451.43318622736	3.033058093782802	220654877438.8788
47019.536151541484	3.033058093782802	250295084856.04166
52587.6391168556	3.033058093782802	279935292273.20447
58155.74208216972	3.033058093782802	309575499690.3673
63723.84504748385	3.033058093782802	339215707107.5301
69291.94801279798	3.033058093782802	368855914524.69293
74860.05097811209	3.033058093782802	398496121941.8558
80428.15394342622	3.033058093782802	428136329359.0186
85996.25690874034	3.033058093782802	457776536776.1814
91564.35987405445	3.033058093782802	487416744193.3442
97132.46283936859	3.033058093782802	517056951610.5071
102700.56580468272	3.033058093782802	546697159027.66986
108268.66876999683	3.033058093782802	576337366444.8328
113836.77173531095	3.033058093782802	605977573861.9955
119404.87470062508	3.033058093782802	635617781279.1584
124972.97766593921	3.033058093782802	665257988696.3213
130541.08063125332	3.033058093782802	694898196113.484
136109.18359656745	3.033058093782802	724538403530.647
141677.28656188157	3.033058093782802	754178610947.8097
147245.38952719572	3.033058093782802	783818818364.9727
152813.49249250983	3.033058093782802	813459025782.1354
158381.59545782395	3.033058093782802	843099233199.2982
163949.69842313806	3.033058093782802	872739440616.4609
169517.8013884522	3.033058093782802	902379648033.6239
175085.90435376632	3.033058093782802	932019855450.7867
180654.00731908044	3.033058093782802	961660062867.9495
186222.11028439456	3.033058093782802	991300270285.1123
191790.2132497087	3.033058093782802	1020940477702.2751
197358.3162150228	3.033058093782802	1050580685119.4379
202926.4191803369	3.033058093782802	1080220892536.6007
208494.52214565105	3.033058093782802	1109861099953.7637
214062.6251109652	3.033058093782802	1139501307370.9265
219630.7280762793	3.033058093782802	1169141514788.0894
225198.8310415934	3.033058093782802	1198781722205.252
230766.93400690754	3.033058093782802	1228421929622.4148
236335.0369722217	3.033058093782802	1258062137039.578
241903.13993753577	3.033058093782802	1287702344456.7402
247471.2429028499	3.033058093782802	1317342551873.9033
253039.34586816403	3.033058093782802	1346982759291.0662
258607.44883347818	3.033058093782802	1376622966708.229
264175.5517987923	3.033058093782802	1406263174125.392
269743.6547641064	3.033058093782802	1435903381542.5547
275311.75772942055	3.033058093782802	1465543588959.7175
280879.86069473467	3.033058093782802	1495183796376.8804
286447.9636600487	3.033058093782802	1524824003794.043
292016.0666253629	3.033058093782802	1554464211211.206
297584.169590677	3.033058093782802	1584104418628.369
303152.27255599113	3.033058093782802	1613744626045.5317
