Ar
Power	T_e	n_e0
30315.22725559911	3.273417304640383	139142086327.99487
35883.33022091324	3.273417304640383	164698796061.70822
41451.43318622736	3.273417304640383	190255505795.4216
47019.536151541484	3.273417304640383	215812215529.13495
52587.6391168556	3.273417304640383	241368925262.84827
58155.74208216972	3.273417304640383	266925634996.5616
63723.84504748385	3.273417304640383	292482344730.27496
69291.94801279798	3.273417304640383	318039054463.98834
74860.05097811209	3.273417304640383	343595764197.70166
80428.15394342622	3.273417304640383	369152473931.41504
85996.25690874034	3.273417304640383	394709183665.1283
91564.35987405445	3.273417304640383	420265893398.8417
97132.46283936859	3.273417304640383	445822603132.555
102700.56580468272	3.273417304640383	471379312866.26843
108268.66876999683	3.273417304640383	496936022599.9817
113836.77173531095	3.273417304640383	522492732333.69507
119404.87470062508	3.273417304640383	548049442067.4084
124972.97766593921	3.273417304640383	573606151801.1218
130541.08063125332	3.273417304640383	599162861534.8351
136109.18359656745	3.273417304640383	624719571268.5485
141677.28656188157	3.273417304640383	650276281002.2617
147245.38952719572	3.273417304640383	675832990735.9753
152813.49249250983	3.273417304640383	701389700469.6886
158381.59545782395	3.273417304640383	726946410203.4019
163949.69842313806	3.273417304640383	752503119937.1151
169517.8013884522	3.273417304640383	778059829670.8286
175085.90435376632	3.273417304640383	803616539404.542
180654.00731908044	3.273417304640383	829173249138.2552
186222.11028439456	3.273417304640383	854729958871.9686
191790.2132497087	3.273417304640383	880286668605.682
197358.3162150228	3.273417304640383	905843378339.3951
202926.4191803369	3.273417304640383	931400088073.1085
208494.52214565105	3.273417304640383	956956797806.822
214062.6251109652	3.273417304640383	982513507540.5354
219630.7280762793	3.273417304640383	1008070217274.2487
225198.8310415934	3.273417304640383	1033626927007.9619
230766.93400690754	3.273417304640383	1059183636741.6754
236335.0369722217	3.273417304640383	1084740346475.3888
241903.13993753577	3.273417304640383	1110297056209.102
247471.2429028499	3.273417304640383	1135853765942.8154
253039.34586816403	3.273417304640383	1161410475676.5286
258607.44883347818	3.273417304640383	1186967185410.2422
264175.5517987923	3.273417304640383	1212523895143.9558
269743.6547641064	3.273417304640383	1238080604877.6687
275311.75772942055	3.273417304640383	1263637314611.3823
280879.86069473467	3.273417304640383	1289194024345.0957
286447.9636600487	3.273417304640383	1314750734078.8086
292016.0666253629	3.273417304640383	1340307443812.5222
297584.169590677	3.273417304640383	1365864153546.2356
303152.27255599113	3.273417304640383	1391420863279.9487
