Ne
Power	T_e	n_e0
30315.22725559911	6.17591720159861	31530054719.097855
35883.33022091324	6.17591720159861	37321289259.340324
41451.43318622736	6.17591720159861	43112523799.582794
47019.536151541484	6.17591720159861	48903758339.82526
52587.6391168556	6.17591720159861	54694992880.06771
58155.74208216972	6.17591720159861	60486227420.31017
63723.84504748385	6.17591720159861	66277461960.55264
69291.94801279798	6.17591720159861	72068696500.7951
74860.05097811209	6.17591720159861	77859931041.03757
80428.15394342622	6.17591720159861	83651165581.28003
85996.25690874034	6.17591720159861	89442400121.52249
91564.35987405445	6.17591720159861	95233634661.76494
97132.46283936859	6.17591720159861	101024869202.00743
102700.56580468272	6.17591720159861	106816103742.2499
108268.66876999683	6.17591720159861	112607338282.49236
113836.77173531095	6.17591720159861	118398572822.7348
119404.87470062508	6.17591720159861	124189807362.97728
124972.97766593921	6.17591720159861	129981041903.21974
130541.08063125332	6.17591720159861	135772276443.4622
136109.18359656745	6.17591720159861	141563510983.70468
141677.28656188157	6.17591720159861	147354745523.94714
147245.38952719572	6.17591720159861	153145980064.18964
152813.49249250983	6.17591720159861	158937214604.43207
158381.59545782395	6.17591720159861	164728449144.67453
163949.69842313806	6.17591720159861	170519683684.917
169517.8013884522	6.17591720159861	176310918225.1595
175085.90435376632	6.17591720159861	182102152765.40192
180654.00731908044	6.17591720159861	187893387305.64438
186222.11028439456	6.17591720159861	193684621845.88684
191790.2132497087	6.17591720159861	199475856386.12933
197358.3162150228	6.17591720159861	205267090926.37177
202926.4191803369	6.17591720159861	211058325466.6142
208494.52214565105	6.17591720159861	216849560006.8567
214062.6251109652	6.17591720159861	222640794547.0992
219630.7280762793	6.17591720159861	228432029087.34167
225198.8310415934	6.17591720159861	234223263627.58408
230766.93400690754	6.17591720159861	240014498167.82657
236335.0369722217	6.17591720159861	245805732708.06906
241903.13993753577	6.17591720159861	251596967248.3115
247471.2429028499	6.17591720159861	257388201788.55392
253039.34586816403	6.17591720159861	263179436328.79642
258607.44883347818	6.17591720159861	268970670869.0389
264175.5517987923	6.17591720159861	274761905409.28137
269743.6547641064	6.17591720159861	280553139949.5238
275311.75772942055	6.17591720159861	286344374489.7663
280879.86069473467	6.17591720159861	292135609030.0088
286447.9636600487	6.17591720159861	297926843570.25116
292016.0666253629	6.17591720159861	303718078110.4937
297584.169590677	6.17591720159861	309509312650.73615
303152.27255599113	6.17591720159861	315300547190.9786
