Ar
Power	T_e	n_e0
30315.22725559911	4.014447865412915	96499416452.816
35883.33022091324	4.014447865412915	114223799066.59854
41451.43318622736	4.014447865412915	131948181680.38107
47019.536151541484	4.014447865412915	149672564294.16357
52587.6391168556	4.014447865412915	167396946907.9461
58155.74208216972	4.014447865412915	185121329521.72864
63723.84504748385	4.014447865412915	202845712135.51117
69291.94801279798	4.014447865412915	220570094749.29373
74860.05097811209	4.014447865412915	238294477363.07623
80428.15394342622	4.014447865412915	256018859976.8588
85996.25690874034	4.014447865412915	273743242590.64133
91564.35987405445	4.014447865412915	291467625204.4238
97132.46283936859	4.014447865412915	309192007818.20636
102700.56580468272	4.014447865412915	326916390431.98895
108268.66876999683	4.014447865412915	344640773045.77136
113836.77173531095	4.014447865412915	362365155659.5539
119404.87470062508	4.014447865412915	380089538273.3365
124972.97766593921	4.014447865412915	397813920887.119
130541.08063125332	4.014447865412915	415538303500.90155
136109.18359656745	4.014447865412915	433262686114.6841
141677.28656188157	4.014447865412915	450987068728.4666
147245.38952719572	4.014447865412915	468711451342.2492
152813.49249250983	4.014447865412915	486435833956.03174
158381.59545782395	4.014447865412915	504160216569.8142
163949.69842313806	4.014447865412915	521884599183.59674
169517.8013884522	4.014447865412915	539608981797.37933
175085.90435376632	4.014447865412915	557333364411.1619
180654.00731908044	4.014447865412915	575057747024.9443
186222.11028439456	4.014447865412915	592782129638.7269
191790.2132497087	4.014447865412915	610506512252.5094
197358.3162150228	4.014447865412915	628230894866.2919
202926.4191803369	4.014447865412915	645955277480.0743
208494.52214565105	4.014447865412915	663679660093.857
214062.6251109652	4.014447865412915	681404042707.6395
219630.7280762793	4.014447865412915	699128425321.4221
225198.8310415934	4.014447865412915	716852807935.2045
230766.93400690754	4.014447865412915	734577190548.9872
236335.0369722217	4.014447865412915	752301573162.7697
241903.13993753577	4.014447865412915	770025955776.5522
247471.2429028499	4.014447865412915	787750338390.3346
253039.34586816403	4.014447865412915	805474721004.1172
258607.44883347818	4.014447865412915	823199103617.8999
264175.5517987923	4.014447865412915	840923486231.6824
269743.6547641064	4.014447865412915	858647868845.4648
275311.75772942055	4.014447865412915	876372251459.2474
280879.86069473467	4.014447865412915	894096634073.03
286447.9636600487	4.014447865412915	911821016686.8123
292016.0666253629	4.014447865412915	929545399300.595
297584.169590677	4.014447865412915	947269781914.3774
303152.27255599113	4.014447865412915	964994164528.16
