He
Power	T_e	n_e0
30315.22725559911	7.0822035269364	18365829988.21557
35883.33022091324	7.0822035269364	21739145700.3368
41451.43318622736	7.0822035269364	25112461412.458023
47019.536151541484	7.0822035269364	28485777124.57925
52587.6391168556	7.0822035269364	31859092836.700478
58155.74208216972	7.0822035269364	35232408548.8217
63723.84504748385	7.0822035269364	38605724260.942924
69291.94801279798	7.0822035269364	41979039973.06416
74860.05097811209	7.0822035269364	45352355685.18539
80428.15394342622	7.0822035269364	48725671397.30662
85996.25690874034	7.0822035269364	52098987109.42784
91564.35987405445	7.0822035269364	55472302821.549065
97132.46283936859	7.0822035269364	58845618533.670296
102700.56580468272	7.0822035269364	62218934245.79153
108268.66876999683	7.0822035269364	65592249957.91275
113836.77173531095	7.0822035269364	68965565670.03397
119404.87470062508	7.0822035269364	72338881382.1552
124972.97766593921	7.0822035269364	75712197094.27643
130541.08063125332	7.0822035269364	79085512806.39766
136109.18359656745	7.0822035269364	82458828518.51889
141677.28656188157	7.0822035269364	85832144230.6401
147245.38952719572	7.0822035269364	89205459942.76135
152813.49249250983	7.0822035269364	92578775654.88258
158381.59545782395	7.0822035269364	95952091367.0038
163949.69842313806	7.0822035269364	99325407079.12503
169517.8013884522	7.0822035269364	102698722791.24626
175085.90435376632	7.0822035269364	106072038503.3675
180654.00731908044	7.0822035269364	109445354215.48871
186222.11028439456	7.0822035269364	112818669927.60994
191790.2132497087	7.0822035269364	116191985639.73117
197358.3162150228	7.0822035269364	119565301351.85239
202926.4191803369	7.0822035269364	122938617063.9736
208494.52214565105	7.0822035269364	126311932776.09483
214062.6251109652	7.0822035269364	129685248488.21608
219630.7280762793	7.0822035269364	133058564200.3373
225198.8310415934	7.0822035269364	136431879912.45851
230766.93400690754	7.0822035269364	139805195624.57974
236335.0369722217	7.0822035269364	143178511336.701
241903.13993753577	7.0822035269364	146551827048.8222
247471.2429028499	7.0822035269364	149925142760.94342
253039.34586816403	7.0822035269364	153298458473.06467
258607.44883347818	7.0822035269364	156671774185.18588
264175.5517987923	7.0822035269364	160045089897.30713
269743.6547641064	7.0822035269364	163418405609.4283
275311.75772942055	7.0822035269364	166791721321.5496
280879.86069473467	7.0822035269364	170165037033.6708
286447.9636600487	7.0822035269364	173538352745.792
292016.0666253629	7.0822035269364	176911668457.91324
297584.169590677	7.0822035269364	180284984170.03445
303152.27255599113	7.0822035269364	183658299882.1557
