Ar
Power	T_e	n_e0
30315.22725559911	2.353133633352647	274203677787.8839
35883.33022091324	2.353133633352647	324567618606.0667
41451.43318622736	2.353133633352647	374931559424.24945
47019.536151541484	2.353133633352647	425295500242.43225
52587.6391168556	2.353133633352647	475659441060.6149
58155.74208216972	2.353133633352647	526023381878.79767
63723.84504748385	2.353133633352647	576387322696.9805
69291.94801279798	2.353133633352647	626751263515.1632
74860.05097811209	2.353133633352647	677115204333.3461
80428.15394342622	2.353133633352647	727479145151.5288
85996.25690874034	2.353133633352647	777843085969.7115
91564.35987405445	2.353133633352647	828207026787.8943
97132.46283936859	2.353133633352647	878570967606.077
102700.56580468272	2.353133633352647	928934908424.2599
108268.66876999683	2.353133633352647	979298849242.4426
113836.77173531095	2.353133633352647	1029662790060.6252
119404.87470062508	2.353133633352647	1080026730878.8081
124972.97766593921	2.353133633352647	1130390671696.991
130541.08063125332	2.353133633352647	1180754612515.1736
136109.18359656745	2.353133633352647	1231118553333.3564
141677.28656188157	2.353133633352647	1281482494151.5393
147245.38952719572	2.353133633352647	1331846434969.7222
152813.49249250983	2.353133633352647	1382210375787.9048
158381.59545782395	2.353133633352647	1432574316606.0874
163949.69842313806	2.353133633352647	1482938257424.2703
169517.8013884522	2.353133633352647	1533302198242.4534
175085.90435376632	2.353133633352647	1583666139060.636
180654.00731908044	2.353133633352647	1634030079878.8186
186222.11028439456	2.353133633352647	1684394020697.0012
191790.2132497087	2.353133633352647	1734757961515.184
197358.3162150228	2.353133633352647	1785121902333.3667
202926.4191803369	2.353133633352647	1835485843151.5496
208494.52214565105	2.353133633352647	1885849783969.7324
214062.6251109652	2.353133633352647	1936213724787.9153
219630.7280762793	2.353133633352647	1986577665606.098
225198.8310415934	2.353133633352647	2036941606424.2805
230766.93400690754	2.353133633352647	2087305547242.4634
236335.0369722217	2.353133633352647	2137669488060.6465
241903.13993753577	2.353133633352647	2188033428878.8289
247471.2429028499	2.353133633352647	2238397369697.011
253039.34586816403	2.353133633352647	2288761310515.1943
258607.44883347818	2.353133633352647	2339125251333.3774
264175.5517987923	2.353133633352647	2389489192151.56
269743.6547641064	2.353133633352647	2439853132969.742
275311.75772942055	2.353133633352647	2490217073787.926
280879.86069473467	2.353133633352647	2540581014606.109
286447.9636600487	2.353133633352647	2590944955424.291
292016.0666253629	2.353133633352647	2641308896242.474
297584.169590677	2.353133633352647	2691672837060.6567
303152.27255599113	2.353133633352647	2742036777878.8394
